2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column GRP_ATTRIBUTES.VALUE is ''
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column GRP_ATTRIBUTES.GRP_ID is ''
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column GRP_ROLE.GRP_ID is ''
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on table ROLE is ''
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE.ROLE_NAME is ''
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE.CREATE_DATE is ''
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE.CREATED_BY is ''
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE.DESCRIPTION is ''
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE.PROVISION_OBJ_NAME is ''
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE.TYPE_ID is ''
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE.PARENT_ROLE_ID is ''
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE.OWNER_ID is ''
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE.STATUS is ''
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,390 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE.INHERIT_FROM_PARENT is ''
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE.INTERNAL_ROLE_ID is ''
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on table ROLE_ATTRIBUTE is ''
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE_ATTRIBUTE.SERVICE_ID is ''
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE_ATTRIBUTE.ROLE_ID is ''
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE_ATTRIBUTE.NAME is ''
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE_ATTRIBUTE.VALUE is ''
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE_ATTRIBUTE.METADATA_ID is ''
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on table ROLE_POLICY is ''
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE_POLICY.SERVICE_ID is ''
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE_POLICY.ROLE_ID is ''
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE_POLICY.NAME is ''
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE_POLICY.ACTION is ''
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE_POLICY.VALUE1 is ''
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unsuccessful: comment on column ROLE_POLICY.VALUE2 is ''
2012-11-10 12:56:28,406 [main] ERROR [org.hibernate.tool.hbm2ddl.SchemaExport] Unexpected token: COMMENT in statement [comment]
2012-11-10 12:56:29,484 [main] DEBUG [org.openiam.idm.srvc.continfo.service.AddressDAOImpl] persist successful
2012-11-10 12:56:29,500 [main] DEBUG [org.openiam.idm.srvc.continfo.service.AddressDAOImpl] get successful, no instance found
2012-11-10 12:56:29,531 [main] DEBUG [org.openiam.idm.srvc.continfo.service.AddressDAOImpl] delete successful
2012-11-10 12:56:29,843 [main] DEBUG [org.openiam.idm.srvc.continfo.service.AddressDAOImpl] merging instance
2012-11-10 12:56:29,843 [main] DEBUG [org.openiam.idm.srvc.continfo.service.AddressDAOImpl] merge successful
2012-11-10 12:56:29,859 [main] DEBUG [org.openiam.idm.srvc.continfo.service.PhoneDAOImpl] merge successful
2012-11-10 12:56:29,859 [main] DEBUG [org.openiam.idm.srvc.continfo.service.PhoneDAOImpl] persist successful
2012-11-10 12:56:29,875 [main] DEBUG [org.openiam.idm.srvc.continfo.service.PhoneDAOImpl] get successful, no instance found
2012-11-10 12:56:29,906 [main] DEBUG [org.openiam.idm.srvc.continfo.service.PhoneDAOImpl] delete successful
2012-11-10 12:56:29,937 [main] DEBUG [org.openiam.idm.srvc.org.service.UserAffiliationDAOImpl] persisting UserRole instance
2012-11-10 12:56:29,937 [main] DEBUG [org.openiam.idm.srvc.org.service.UserAffiliationDAOImpl] persist successful
2012-11-10 12:56:29,953 [main] DEBUG [org.openiam.idm.srvc.org.service.UserAffiliationDAOImpl] getting UserRole instance with id: 
2012-11-10 12:56:29,953 [main] DEBUG [org.openiam.idm.srvc.org.service.UserAffiliationDAOImpl] get successful, no instance found
2012-11-10 12:56:30,000 [main] DEBUG [org.openiam.idm.srvc.org.service.UserAffiliationDAOImpl] persisting UserRole instance
2012-11-10 12:56:30,000 [main] DEBUG [org.openiam.idm.srvc.org.service.UserAffiliationDAOImpl] persist successful
2012-11-10 12:56:30,000 [main] DEBUG [org.openiam.idm.srvc.org.service.UserAffiliationDAOImpl] deleting UserRole instance
2012-11-10 12:56:30,000 [main] DEBUG [org.openiam.idm.srvc.org.service.UserAffiliationDAOImpl] delete successful
2012-11-10 12:56:30,015 [main] DEBUG [org.openiam.idm.srvc.org.service.UserAffiliationDAOImpl] persisting UserRole instance
2012-11-10 12:56:30,015 [main] DEBUG [org.openiam.idm.srvc.org.service.UserAffiliationDAOImpl] persist successful
2012-11-10 12:56:30,015 [main] DEBUG [org.openiam.idm.srvc.org.service.UserAffiliationDAOImpl] merging UserRole instance
2012-11-10 12:56:30,015 [main] DEBUG [org.openiam.idm.srvc.org.service.UserAffiliationDAOImpl] merge successful
2012-11-10 12:56:30,046 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationAttributeDAOImpl] persisting OrganizationAttribute instance
2012-11-10 12:56:30,046 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationAttributeDAOImpl] persist successful
2012-11-10 12:56:30,046 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationAttributeDAOImpl] getting CompanyAttribute instance with id: 
2012-11-10 12:56:30,046 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationAttributeDAOImpl] get successful, no instance found
2012-11-10 12:56:30,046 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationAttributeDAOImpl] persisting OrganizationAttribute instance
2012-11-10 12:56:30,046 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationAttributeDAOImpl] persist successful
2012-11-10 12:56:30,046 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationAttributeDAOImpl] deleting OrganizationAttribute instance
2012-11-10 12:56:30,046 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationAttributeDAOImpl] delete successful
2012-11-10 12:56:30,062 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationAttributeDAOImpl] persisting OrganizationAttribute instance
2012-11-10 12:56:30,062 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationAttributeDAOImpl] persist successful
2012-11-10 12:56:30,062 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationAttributeDAOImpl] merging Organization instance
2012-11-10 12:56:30,062 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationAttributeDAOImpl] merge successful
2012-11-10 12:56:30,078 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationDAOImpl] persisting Organization instance
2012-11-10 12:56:30,109 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationDAOImpl] persist successful
2012-11-10 12:56:30,109 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationDAOImpl] getting Organization instance with id: 
2012-11-10 12:56:30,109 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationDAOImpl] get successful, no instance found
2012-11-10 12:56:30,109 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationDAOImpl] getting Organization instances for childobjects of  
2012-11-10 12:56:30,125 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationDAOImpl] getting Organization for a classification  
2012-11-10 12:56:30,125 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationDAOImpl] getting Organization for a type  
2012-11-10 12:56:30,125 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationDAOImpl] getting Organization instance with id: 
2012-11-10 12:56:30,125 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationDAOImpl] get successful, no instance found
2012-11-10 12:56:30,140 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationDAOImpl] getting Organization instances at parent level  
2012-11-10 12:56:30,140 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationDAOImpl] persisting Organization instance
2012-11-10 12:56:30,140 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationDAOImpl] persist successful
2012-11-10 12:56:30,140 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationDAOImpl] deleting Address instance
2012-11-10 12:56:30,140 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationDAOImpl] delete successful
2012-11-10 12:56:30,156 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationDAOImpl] persisting Organization instance
2012-11-10 12:56:30,156 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationDAOImpl] persist successful
2012-11-10 12:56:30,156 [main] DEBUG [org.openiam.idm.srvc.org.service.OrganizationDAOImpl] merging Organization instance
2012-11-10 12:56:30,171 [main] DEBUG [org.openiam.idm.srvc.res.service.ResourceDAOImpl] persisting instance
2012-11-10 12:56:30,171 [main] ERROR [org.openiam.idm.srvc.res.service.ResourceDAOImpl] persist failed
org.hibernate.MappingException: Unknown entity: org.openiam.idm.srvc.res.domain.ResourceEntity
	at org.hibernate.impl.SessionFactoryImpl.getEntityPersister(SessionFactoryImpl.java:693)
	at org.hibernate.impl.SessionImpl.getEntityPersister(SessionImpl.java:1494)
	at org.hibernate.engine.ForeignKeys.isTransient(ForeignKeys.java:202)
	at org.hibernate.event.def.AbstractSaveEventListener.getEntityState(AbstractSaveEventListener.java:531)
	at org.hibernate.event.def.DefaultPersistEventListener.onPersist(DefaultPersistEventListener.java:102)
	at org.hibernate.event.def.DefaultPersistEventListener.onPersist(DefaultPersistEventListener.java:61)
	at org.hibernate.impl.SessionImpl.firePersist(SessionImpl.java:808)
	at org.hibernate.impl.SessionImpl.persist(SessionImpl.java:782)
	at org.hibernate.impl.SessionImpl.persist(SessionImpl.java:786)
	at org.openiam.idm.srvc.res.service.ResourceDAOImpl.add(ResourceDAOImpl.java:194)
	at org.openiam.idm.srvc.res.service.ResourceDAOTouchTest.touchAdd(ResourceDAOTouchTest.java:20)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java:597)
	at org.testng.internal.MethodInvocationHelper.invokeMethod(MethodInvocationHelper.java:80)
	at org.testng.internal.MethodInvocationHelper$1.runTestMethod(MethodInvocationHelper.java:169)
	at org.springframework.test.context.testng.AbstractTestNGSpringContextTests.run(AbstractTestNGSpringContextTests.java:158)
	at sun.reflect.GeneratedMethodAccessor10.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java:597)
	at org.testng.internal.MethodInvocationHelper.invokeHookable(MethodInvocationHelper.java:181)
	at org.testng.internal.Invoker.invokeMethod(Invoker.java:666)
	at org.testng.internal.Invoker.invokeTestMethod(Invoker.java:842)
	at org.testng.internal.Invoker.invokeTestMethods(Invoker.java:1166)
	at org.testng.internal.TestMethodWorker.invokeTestMethods(TestMethodWorker.java:125)
	at org.testng.internal.TestMethodWorker.run(TestMethodWorker.java:109)
	at org.testng.TestRunner.runWorkers(TestRunner.java:1178)
	at org.testng.TestRunner.privateRun(TestRunner.java:757)
	at org.testng.TestRunner.run(TestRunner.java:608)
